timestamp,intersection,vehicle_count,avg_speed_kmh,congestion_level,weather,temp_c,rain_mm,signal_phase,wait_time_sec
2024-02-20 23:00:00,Sitabuldi_Sq,153,38.4,MEDIUM,Clouds,38.5,0,GREEN,82
2024-02-20 23:00:00,Zero_Mile,137,40.5,MEDIUM,Clear,37.3,0,GREEN,43
2024-02-20 23:00:00,Kasturchand_Park,119,45.4,LOW,Clear,35.3,0,YELLOW,24
2024-02-20 23:00:00,Variety_Sq,75,58.3,LOW,Clear,34.0,0,YELLOW,40
2024-02-20 23:00:00,LIC_Sq,146,43.6,MEDIUM,Clouds,31.0,0,YELLOW,69
2024-02-20 23:00:00,Empress_Mall_Sq,68,50.9,LOW,Clear,38.4,0,RED,28
2024-02-21 00:00:00,Sitabuldi_Sq,86,51.4,LOW,Clouds,33.1,0,GREEN,41
2024-02-21 00:00:00,Zero_Mile,136,46.1,MEDIUM,Clear,31.3,0,GREEN,76
2024-02-21 00:00:00,Kasturchand_Park,221,28.7,HIGH,Clouds,35.3,0,YELLOW,78
2024-02-21 00:00:00,Variety_Sq,145,41.6,MEDIUM,Clouds,35.4,0.28,GREEN,49
2024-02-21 00:00:00,LIC_Sq,76,56.2,LOW,Clear,36.7,0,RED,25
2024-02-21 00:00:00,Empress_Mall_Sq,107,39.4,LOW,Clear,33.6,0,GREEN,48
2024-02-21 01:00:00,Sitabuldi_Sq,139,40.2,MEDIUM,Clear,34.6,0,YELLOW,74
2024-02-21 01:00:00,Zero_Mile,109,42.9,LOW,Clear,34.7,0,RED,50
2024-02-21 01:00:00,Kasturchand_Park,117,43.2,LOW,Clear,37.8,0,YELLOW,61
2024-02-21 01:00:00,Variety_Sq,173,35.8,MEDIUM,Clouds,35.5,0,RED,55
2024-02-21 01:00:00,LIC_Sq,139,37.0,MEDIUM,Clear,36.8,0,GREEN,52
2024-02-21 01:00:00,Empress_Mall_Sq,152,38.8,MEDIUM,Clouds,34.3,0,YELLOW,66
2024-02-21 02:00:00,Sitabuldi_Sq,160,29.8,MEDIUM,Clear,32.4,0,YELLOW,61
2024-02-21 02:00:00,Zero_Mile,136,43.5,MEDIUM,Clear,34.8,0,RED,61
2024-02-21 02:00:00,Kasturchand_Park,69,53.8,LOW,Clear,34.0,0,GREEN,29
2024-02-21 02:00:00,Variety_Sq,163,35.3,MEDIUM,Clear,38.2,0,GREEN,61
2024-02-21 02:00:00,LIC_Sq,102,47.6,LOW,Clear,34.5,0,GREEN,35
2024-02-21 02:00:00,Empress_Mall_Sq,76,50.2,LOW,Clouds,34.5,0,YELLOW,39
2024-02-21 03:00:00,Sitabuldi_Sq,168,32.2,MEDIUM,Clouds,33.7,0,RED,79
2024-02-21 03:00:00,Zero_Mile,111,44.0,LOW,Clear,36.1,0,GREEN,71
2024-02-21 03:00:00,Kasturchand_Park,20,55.3,LOW,Clear,35.8,0,YELLOW,19
2024-02-21 03:00:00,Variety_Sq,78,52.2,LOW,Clear,32.8,0,GREEN,30
2024-02-21 03:00:00,LIC_Sq,207,25.5,HIGH,Clear,38.4,0,RED,67
2024-02-21 03:00:00,Empress_Mall_Sq,139,42.5,MEDIUM,Clouds,39.0,0,YELLOW,58
2024-02-21 04:00:00,Sitabuldi_Sq,129,39.6,MEDIUM,Clouds,36.7,0.03,GREEN,63
2024-02-21 04:00:00,Zero_Mile,107,43.8,LOW,Clear,32.9,0,YELLOW,46
2024-02-21 04:00:00,Kasturchand_Park,183,33.5,MEDIUM,Clear,35.4,0,YELLOW,67
2024-02-21 04:00:00,Variety_Sq,118,49.5,LOW,Clouds,36.9,0,GREEN,54
2024-02-21 04:00:00,LIC_Sq,83,47.5,LOW,Rain,34.2,0.61,RED,28
2024-02-21 04:00:00,Empress_Mall_Sq,111,43.3,LOW,Clear,35.1,0.13,GREEN,59
2024-02-21 05:00:00,Sitabuldi_Sq,109,42.7,LOW,Clear,31.4,0,GREEN,24
2024-02-21 05:00:00,Zero_Mile,80,51.9,LOW,Clouds,35.2,0,RED,41
2024-02-21 05:00:00,Kasturchand_Park,110,44.9,LOW,Clear,34.9,0,RED,53
2024-02-21 05:00:00,Variety_Sq,126,41.5,MEDIUM,Clear,35.3,0,RED,56
2024-02-21 05:00:00,LIC_Sq,227,25.2,HIGH,Clear,34.0,0,GREEN,98
2024-02-21 05:00:00,Empress_Mall_Sq,175,31.5,MEDIUM,Clouds,35.2,0,GREEN,94
2024-02-21 06:00:00,Sitabuldi_Sq,117,38.6,LOW,Clear,34.5,0,YELLOW,64
2024-02-21 06:00:00,Zero_Mile,20,58.6,LOW,Clouds,35.5,0,RED,7
2024-02-21 06:00:00,Kasturchand_Park,173,34.9,MEDIUM,Clear,38.2,0,RED,61
2024-02-21 06:00:00,Variety_Sq,115,45.2,LOW,Clear,36.4,0,RED,46
2024-02-21 06:00:00,LIC_Sq,98,44.1,LOW,Clear,37.4,0,YELLOW,60
2024-02-21 06:00:00,Empress_Mall_Sq,110,48.0,LOW,Clear,36.5,0,GREEN,42
2024-02-21 07:00:00,Sitabuldi_Sq,285,14.4,CRITICAL,Clouds,34.7,0,YELLOW,126
2024-02-21 07:00:00,Zero_Mile,244,24.6,HIGH,Clear,34.4,0,GREEN,108
2024-02-21 07:00:00,Kasturchand_Park,313,12.9,CRITICAL,Clear,37.3,0,GREEN,139
2024-02-21 07:00:00,Variety_Sq,269,12.7,HIGH,Clear,36.4,0,GREEN,117
2024-02-21 07:00:00,LIC_Sq,270,16.9,HIGH,Clouds,36.1,0,YELLOW,104
2024-02-21 07:00:00,Empress_Mall_Sq,181,31.3,MEDIUM,Clear,34.0,0,GREEN,89
2024-02-21 08:00:00,Sitabuldi_Sq,286,12.5,CRITICAL,Clouds,32.8,0,RED,145
2024-02-21 08:00:00,Zero_Mile,283,11.2,CRITICAL,Clear,35.7,0,YELLOW,128
2024-02-21 08:00:00,Kasturchand_Park,302,7.5,CRITICAL,Clear,36.7,0,GREEN,127
2024-02-21 08:00:00,Variety_Sq,278,8.3,HIGH,Clear,37.9,0,GREEN,123
2024-02-21 08:00:00,LIC_Sq,336,5.4,CRITICAL,Clouds,32.1,0,YELLOW,163
2024-02-21 08:00:00,Empress_Mall_Sq,275,17.5,HIGH,Clear,32.3,0,GREEN,134
2024-02-21 09:00:00,Sitabuldi_Sq,268,16.7,HIGH,Clouds,33.2,0,RED,106
2024-02-21 09:00:00,Zero_Mile,310,5.9,CRITICAL,Clouds,34.0,0,YELLOW,145
2024-02-21 09:00:00,Kasturchand_Park,364,5,CRITICAL,Clear,35.0,0,YELLOW,174
2024-02-21 09:00:00,Variety_Sq,263,19.1,HIGH,Clouds,38.3,0,GREEN,110
2024-02-21 09:00:00,LIC_Sq,271,20.8,HIGH,Clear,34.1,0,RED,118
2024-02-21 09:00:00,Empress_Mall_Sq,284,16.2,CRITICAL,Clear,33.0,0,RED,130
2024-02-21 10:00:00,Sitabuldi_Sq,96,47.6,LOW,Clear,38.9,0,YELLOW,51
2024-02-21 10:00:00,Zero_Mile,108,46.7,LOW,Clouds,35.5,0,RED,54
2024-02-21 10:00:00,Kasturchand_Park,62,55.6,LOW,Clear,32.1,0,RED,31
2024-02-21 10:00:00,Variety_Sq,137,38.4,MEDIUM,Clouds,38.6,0,YELLOW,86
2024-02-21 10:00:00,LIC_Sq,85,48.9,LOW,Clear,38.0,0,RED,38
2024-02-21 10:00:00,Empress_Mall_Sq,113,42.1,LOW,Clouds,35.1,0,RED,53
2024-02-21 11:00:00,Sitabuldi_Sq,143,35.9,MEDIUM,Clouds,38.8,0,GREEN,69
2024-02-21 11:00:00,Zero_Mile,148,38.3,MEDIUM,Clear,34.5,0,YELLOW,76
2024-02-21 11:00:00,Kasturchand_Park,186,33.7,MEDIUM,Clear,36.0,0,RED,95
2024-02-21 11:00:00,Variety_Sq,79,47.6,LOW,Clear,34.7,0,GREEN,29
2024-02-21 11:00:00,LIC_Sq,178,32.3,MEDIUM,Clear,32.7,0.32,GREEN,66
2024-02-21 11:00:00,Empress_Mall_Sq,116,34.4,LOW,Clear,35.8,0,GREEN,62
2024-02-21 12:00:00,Sitabuldi_Sq,159,41.9,MEDIUM,Clear,38.4,0,YELLOW,55
2024-02-21 12:00:00,Zero_Mile,123,42.9,MEDIUM,Clouds,34.6,0,GREEN,56
2024-02-21 12:00:00,Kasturchand_Park,186,29.4,MEDIUM,Clear,35.3,0,YELLOW,84
2024-02-21 12:00:00,Variety_Sq,71,55.3,LOW,Clouds,36.1,0,GREEN,38
2024-02-21 12:00:00,LIC_Sq,102,52.5,LOW,Clear,37.2,0,YELLOW,62
2024-02-21 12:00:00,Empress_Mall_Sq,107,40.7,LOW,Clear,36.8,0,YELLOW,40
2024-02-21 13:00:00,Sitabuldi_Sq,178,28.2,MEDIUM,Clear,35.1,0,GREEN,81
2024-02-21 13:00:00,Zero_Mile,94,48.5,LOW,Clear,36.0,0,RED,47
2024-02-21 13:00:00,Kasturchand_Park,148,43.9,MEDIUM,Clouds,36.1,0,GREEN,48
2024-02-21 13:00:00,Variety_Sq,137,44.6,MEDIUM,Clear,34.4,0,RED,60
2024-02-21 13:00:00,LIC_Sq,136,38.7,MEDIUM,Clear,34.7,0,YELLOW,53
2024-02-21 13:00:00,Empress_Mall_Sq,134,38.0,MEDIUM,Clear,36.8,0,YELLOW,59
2024-02-21 14:00:00,Sitabuldi_Sq,89,49.9,LOW,Clear,34.9,0,GREEN,41
2024-02-21 14:00:00,Zero_Mile,120,44.2,LOW,Clear,34.9,0,RED,53
2024-02-21 14:00:00,Kasturchand_Park,163,34.3,MEDIUM,Clouds,35.8,0,GREEN,75
2024-02-21 14:00:00,Variety_Sq,95,51.4,LOW,Clear,38.8,0,RED,40
2024-02-21 14:00:00,LIC_Sq,93,49.5,LOW,Clouds,31.4,0,RED,57
2024-02-21 14:00:00,Empress_Mall_Sq,118,43.0,LOW,Clear,36.6,0,RED,43
2024-02-21 15:00:00,Sitabuldi_Sq,145,42.1,MEDIUM,Clear,35.7,0,YELLOW,63
2024-02-21 15:00:00,Zero_Mile,221,29.8,HIGH,Clouds,33.8,0,YELLOW,97
2024-02-21 15:00:00,Kasturchand_Park,120,39.2,LOW,Clear,34.7,0,GREEN,49
2024-02-21 15:00:00,Variety_Sq,115,45.8,LOW,Clear,38.5,0,GREEN,49
2024-02-21 15:00:00,LIC_Sq,150,39.4,MEDIUM,Clouds,34.8,0,GREEN,54
2024-02-21 15:00:00,Empress_Mall_Sq,81,50.4,LOW,Clear,36.0,0,GREEN,54
2024-02-21 16:00:00,Sitabuldi_Sq,368,5,CRITICAL,Clear,33.2,0,RED,159
2024-02-21 16:00:00,Zero_Mile,267,16.8,HIGH,Clouds,38.2,0,GREEN,113
2024-02-21 16:00:00,Kasturchand_Park,260,18.3,HIGH,Clear,37.6,0,RED,124
2024-02-21 16:00:00,Variety_Sq,269,17.5,HIGH,Clear,37.0,0,GREEN,132
2024-02-21 16:00:00,LIC_Sq,307,5,CRITICAL,Clear,36.4,0,YELLOW,140
2024-02-21 16:00:00,Empress_Mall_Sq,390,5,CRITICAL,Clear,35.8,0,YELLOW,165
2024-02-21 17:00:00,Sitabuldi_Sq,368,5,CRITICAL,Clouds,35.8,0,RED,171
2024-02-21 17:00:00,Zero_Mile,315,10.5,CRITICAL,Clear,38.2,0,YELLOW,144
2024-02-21 17:00:00,Kasturchand_Park,246,19.3,HIGH,Clouds,32.5,0,RED,118
2024-02-21 17:00:00,Variety_Sq,338,12.1,CRITICAL,Clear,36.0,0,YELLOW,167
2024-02-21 17:00:00,LIC_Sq,353,5,CRITICAL,Clear,38.1,0,RED,167
2024-02-21 17:00:00,Empress_Mall_Sq,307,8.8,CRITICAL,Clouds,37.5,0,GREEN,131
2024-02-21 18:00:00,Sitabuldi_Sq,311,8.3,CRITICAL,Clear,34.5,0,YELLOW,145
2024-02-21 18:00:00,Zero_Mile,307,5,CRITICAL,Clear,32.4,0,YELLOW,133
2024-02-21 18:00:00,Kasturchand_Park,276,17.3,HIGH,Clear,35.7,0,RED,132
2024-02-21 18:00:00,Variety_Sq,364,5,CRITICAL,Clear,35.9,0,YELLOW,165
2024-02-21 18:00:00,LIC_Sq,291,10.3,CRITICAL,Rain,33.8,0.72,YELLOW,137
2024-02-21 18:00:00,Empress_Mall_Sq,381,5,CRITICAL,Clear,36.8,0,GREEN,147
2024-02-21 19:00:00,Sitabuldi_Sq,375,5,CRITICAL,Clear,37.3,0.09,GREEN,166
2024-02-21 19:00:00,Zero_Mile,297,15.2,CRITICAL,Clear,31.4,0,GREEN,127
2024-02-21 19:00:00,Kasturchand_Park,198,32.6,MEDIUM,Clear,39.3,0,GREEN,81
2024-02-21 19:00:00,Variety_Sq,298,14.8,CRITICAL,Clear,37.1,0,YELLOW,122
2024-02-21 19:00:00,LIC_Sq,354,5,CRITICAL,Clear,34.0,0,YELLOW,166
2024-02-21 19:00:00,Empress_Mall_Sq,313,8.9,CRITICAL,Clear,35.4,0,GREEN,146
2024-02-21 20:00:00,Sitabuldi_Sq,76,52.7,LOW,Clear,34.3,0,YELLOW,49
2024-02-21 20:00:00,Zero_Mile,149,39.1,MEDIUM,Clear,35.3,0,GREEN,70
2024-02-21 20:00:00,Kasturchand_Park,107,51.1,LOW,Clear,37.1,0,GREEN,46
2024-02-21 20:00:00,Variety_Sq,169,34.6,MEDIUM,Clear,35.9,0.16,YELLOW,69
2024-02-21 20:00:00,LIC_Sq,102,46.0,LOW,Clouds,34.3,0,GREEN,35
2024-02-21 20:00:00,Empress_Mall_Sq,74,52.4,LOW,Clear,36.7,0,RED,39
2024-02-21 21:00:00,Sitabuldi_Sq,113,45.7,LOW,Clear,35.3,0,YELLOW,34
2024-02-21 21:00:00,Zero_Mile,149,36.3,MEDIUM,Clouds,34.7,0,RED,55
2024-02-21 21:00:00,Kasturchand_Park,172,32.6,MEDIUM,Clear,33.5,0.2,YELLOW,81
2024-02-21 21:00:00,Variety_Sq,115,34.7,LOW,Clear,37.3,0.3,YELLOW,65
2024-02-21 21:00:00,LIC_Sq,126,40.3,MEDIUM,Clear,34.6,0,GREEN,55
2024-02-21 21:00:00,Empress_Mall_Sq,74,50.2,LOW,Clouds,36.6,0,RED,20
2024-02-21 22:00:00,Sitabuldi_Sq,70,55.0,LOW,Clear,34.0,0,GREEN,26
2024-02-21 22:00:00,Zero_Mile,105,37.9,LOW,Clear,37.7,0,YELLOW,36
2024-02-21 22:00:00,Kasturchand_Park,57,57.1,LOW,Clear,32.9,0,YELLOW,43
2024-02-21 22:00:00,Variety_Sq,51,58.5,LOW,Clear,32.9,0,RED,27
2024-02-21 22:00:00,LIC_Sq,74,51.9,LOW,Clouds,34.4,0,RED,16
2024-02-21 22:00:00,Empress_Mall_Sq,93,52.7,LOW,Clouds,34.8,0,RED,44
2024-02-21 23:00:00,Sitabuldi_Sq,128,48.4,MEDIUM,Clear,34.2,0,YELLOW,54
2024-02-21 23:00:00,Zero_Mile,111,41.9,LOW,Clouds,33.8,0,GREEN,46
2024-02-21 23:00:00,Kasturchand_Park,89,46.0,LOW,Clear,37.1,0,RED,37
2024-02-21 23:00:00,Variety_Sq,180,39.3,MEDIUM,Clouds,40.4,0,RED,89
2024-02-21 23:00:00,LIC_Sq,120,41.7,LOW,Clear,33.3,0,YELLOW,75
2024-02-21 23:00:00,Empress_Mall_Sq,45,58.1,LOW,Clear,31.0,0,RED,11
2024-02-22 00:00:00,Sitabuldi_Sq,177,29.1,MEDIUM,Clear,37.8,0,GREEN,78
2024-02-22 00:00:00,Zero_Mile,59,56.2,LOW,Clear,35.2,0,GREEN,7
2024-02-22 00:00:00,Kasturchand_Park,97,48.5,LOW,Clouds,35.4,0,RED,40
2024-02-22 00:00:00,Variety_Sq,115,45.5,LOW,Clouds,36.6,0,YELLOW,44
2024-02-22 00:00:00,LIC_Sq,152,37.2,MEDIUM,Clear,35.7,0,YELLOW,69
2024-02-22 00:00:00,Empress_Mall_Sq,86,45.7,LOW,Clouds,33.0,0,YELLOW,22
2024-02-22 01:00:00,Sitabuldi_Sq,155,42.1,MEDIUM,Clear,31.7,0,YELLOW,79
2024-02-22 01:00:00,Zero_Mile,167,36.0,MEDIUM,Clouds,30.7,0,YELLOW,70
2024-02-22 01:00:00,Kasturchand_Park,105,44.8,LOW,Clouds,35.8,0,RED,63
2024-02-22 01:00:00,Variety_Sq,168,33.8,MEDIUM,Clear,36.1,0,GREEN,70
2024-02-22 01:00:00,LIC_Sq,118,49.0,LOW,Clear,36.0,0,GREEN,40
2024-02-22 01:00:00,Empress_Mall_Sq,83,48.9,LOW,Clear,35.9,0,GREEN,62
2024-02-22 02:00:00,Sitabuldi_Sq,75,52.5,LOW,Clear,37.1,0,GREEN,26
2024-02-22 02:00:00,Zero_Mile,140,42.4,MEDIUM,Clear,34.8,0,RED,54
2024-02-22 02:00:00,Kasturchand_Park,125,44.4,MEDIUM,Clear,34.9,0,RED,69
2024-02-22 02:00:00,Variety_Sq,220,29.9,HIGH,Clear,39.6,0,YELLOW,93
2024-02-22 02:00:00,LIC_Sq,183,34.5,MEDIUM,Clear,35.9,0,GREEN,80
2024-02-22 02:00:00,Empress_Mall_Sq,124,41.1,MEDIUM,Clear,36.8,0,RED,54
2024-02-22 03:00:00,Sitabuldi_Sq,124,44.8,MEDIUM,Clear,35.2,0,GREEN,49
2024-02-22 03:00:00,Zero_Mile,172,35.3,MEDIUM,Clear,35.7,0,YELLOW,59
2024-02-22 03:00:00,Kasturchand_Park,137,37.4,MEDIUM,Clear,36.6,0,GREEN,49
2024-02-22 03:00:00,Variety_Sq,125,43.4,MEDIUM,Clear,34.6,0.08,RED,50
2024-02-22 03:00:00,LIC_Sq,79,49.8,LOW,Clouds,35.9,0,GREEN,31
2024-02-22 03:00:00,Empress_Mall_Sq,66,51.2,LOW,Clear,36.4,0,RED,38
2024-02-22 04:00:00,Sitabuldi_Sq,201,30.4,HIGH,Clouds,38.3,0,YELLOW,85
2024-02-22 04:00:00,Zero_Mile,105,46.9,LOW,Clouds,36.7,0,RED,44
2024-02-22 04:00:00,Kasturchand_Park,81,47.7,LOW,Clear,37.2,0,RED,28
2024-02-22 04:00:00,Variety_Sq,149,37.9,MEDIUM,Clear,32.5,0,YELLOW,65
2024-02-22 04:00:00,LIC_Sq,178,36.1,MEDIUM,Clouds,34.7,0,RED,72
2024-02-22 04:00:00,Empress_Mall_Sq,138,38.4,MEDIUM,Clear,33.7,0,RED,40
2024-02-22 05:00:00,Sitabuldi_Sq,156,39.8,MEDIUM,Clear,36.6,0,GREEN,90
2024-02-22 05:00:00,Zero_Mile,167,37.9,MEDIUM,Clear,36.8,0,GREEN,71
2024-02-22 05:00:00,Kasturchand_Park,163,39.6,MEDIUM,Clear,37.0,0,GREEN,69
2024-02-22 05:00:00,Variety_Sq,121,41.8,MEDIUM,Clouds,36.9,0,RED,76
2024-02-22 05:00:00,LIC_Sq,154,39.6,MEDIUM,Clear,37.7,0.29,GREEN,58
2024-02-22 05:00:00,Empress_Mall_Sq,138,41.5,MEDIUM,Clear,36.4,0,YELLOW,64
2024-02-22 06:00:00,Sitabuldi_Sq,216,25.4,HIGH,Clear,36.7,0,RED,105
2024-02-22 06:00:00,Zero_Mile,139,35.7,MEDIUM,Clear,37.1,0,RED,68
2024-02-22 06:00:00,Kasturchand_Park,146,37.4,MEDIUM,Clear,33.1,0,YELLOW,81
2024-02-22 06:00:00,Variety_Sq,118,43.7,LOW,Clear,37.4,0,GREEN,53
2024-02-22 06:00:00,LIC_Sq,77,47.1,LOW,Clear,35.3,0,YELLOW,40
2024-02-22 06:00:00,Empress_Mall_Sq,143,42.8,MEDIUM,Clear,39.6,0,YELLOW,63
2024-02-22 07:00:00,Sitabuldi_Sq,277,11.2,HIGH,Clear,37.0,0,YELLOW,139
2024-02-22 07:00:00,Zero_Mile,279,12.8,HIGH,Clouds,36.3,0,RED,146
2024-02-22 07:00:00,Kasturchand_Park,224,26.4,HIGH,Clear,37.6,0,YELLOW,99
2024-02-22 07:00:00,Variety_Sq,240,24.2,HIGH,Clear,36.7,0,RED,112
2024-02-22 07:00:00,LIC_Sq,326,5,CRITICAL,Clear,33.1,0,YELLOW,148
2024-02-22 07:00:00,Empress_Mall_Sq,315,10.0,CRITICAL,Clear,36.1,0.39,RED,136
2024-02-22 08:00:00,Sitabuldi_Sq,341,5,CRITICAL,Clouds,34.6,0,RED,153
2024-02-22 08:00:00,Zero_Mile,300,13.3,CRITICAL,Clouds,33.3,0,YELLOW,125
2024-02-22 08:00:00,Kasturchand_Park,317,5,CRITICAL,Clear,39.1,0,RED,133
2024-02-22 08:00:00,Variety_Sq,252,14.9,HIGH,Clear,35.9,0,RED,112
2024-02-22 08:00:00,LIC_Sq,271,13.8,HIGH,Clouds,36.7,0,GREEN,116
2024-02-22 08:00:00,Empress_Mall_Sq,290,11.4,CRITICAL,Clear,38.6,0,YELLOW,129
2024-02-22 09:00:00,Sitabuldi_Sq,360,5,CRITICAL,Clear,35.3,0,GREEN,165
2024-02-22 09:00:00,Zero_Mile,294,17.5,CRITICAL,Clear,34.0,0,YELLOW,148
2024-02-22 09:00:00,Kasturchand_Park,282,14.9,CRITICAL,Clear,36.3,0,RED,124
2024-02-22 09:00:00,Variety_Sq,279,11.1,HIGH,Clear,32.8,0,YELLOW,140
2024-02-22 09:00:00,LIC_Sq,409,5,CRITICAL,Clouds,34.1,0,GREEN,180
2024-02-22 09:00:00,Empress_Mall_Sq,228,24.9,HIGH,Clear,37.5,0,RED,106
2024-02-22 10:00:00,Sitabuldi_Sq,182,34.9,MEDIUM,Clear,33.8,0,GREEN,90
2024-02-22 10:00:00,Zero_Mile,122,47.5,MEDIUM,Clear,36.1,0,RED,38
2024-02-22 10:00:00,Kasturchand_Park,93,50.3,LOW,Clear,33.6,0,YELLOW,47
2024-02-22 10:00:00,Variety_Sq,102,44.9,LOW,Clouds,32.7,0,GREEN,43
2024-02-22 10:00:00,LIC_Sq,124,44.0,MEDIUM,Clear,34.4,0,GREEN,41
2024-02-22 10:00:00,Empress_Mall_Sq,131,42.0,MEDIUM,Clear,39.2,0.36,YELLOW,64
2024-02-22 11:00:00,Sitabuldi_Sq,104,48.5,LOW,Clear,38.2,0,RED,47
2024-02-22 11:00:00,Zero_Mile,130,40.0,MEDIUM,Clear,34.7,0,YELLOW,59
2024-02-22 11:00:00,Kasturchand_Park,98,44.8,LOW,Rain,36.8,0.64,YELLOW,41
2024-02-22 11:00:00,Variety_Sq,61,55.3,LOW,Clear,31.9,0,GREEN,18
2024-02-22 11:00:00,LIC_Sq,157,37.0,MEDIUM,Clear,37.5,0,RED,70
2024-02-22 11:00:00,Empress_Mall_Sq,140,35.7,MEDIUM,Clear,33.4,0,RED,71
2024-02-22 12:00:00,Sitabuldi_Sq,163,32.0,MEDIUM,Clear,35.7,0,YELLOW,64
2024-02-22 12:00:00,Zero_Mile,20,60.0,LOW,Clear,33.5,0,YELLOW,16
2024-02-22 12:00:00,Kasturchand_Park,135,44.2,MEDIUM,Clear,33.0,0,YELLOW,61
2024-02-22 12:00:00,Variety_Sq,83,53.6,LOW,Clear,34.6,0,RED,48
2024-02-22 12:00:00,LIC_Sq,145,36.8,MEDIUM,Clear,33.2,0,YELLOW,66
2024-02-22 12:00:00,Empress_Mall_Sq,79,46.9,LOW,Clear,37.6,0,RED,38
2024-02-22 13:00:00,Sitabuldi_Sq,105,45.1,LOW,Clear,37.0,0,YELLOW,44
2024-02-22 13:00:00,Zero_Mile,150,39.4,MEDIUM,Clear,40.3,0,GREEN,62
2024-02-22 13:00:00,Kasturchand_Park,128,40.6,MEDIUM,Clear,34.9,0,RED,50
2024-02-22 13:00:00,Variety_Sq,148,40.1,MEDIUM,Rain,38.4,0.85,YELLOW,75
2024-02-22 13:00:00,LIC_Sq,68,50.8,LOW,Clear,34.6,0,YELLOW,34
2024-02-22 13:00:00,Empress_Mall_Sq,134,37.5,MEDIUM,Clear,37.8,0,RED,61
2024-02-22 14:00:00,Sitabuldi_Sq,177,32.6,MEDIUM,Clouds,36.8,0,YELLOW,72
2024-02-22 14:00:00,Zero_Mile,129,43.1,MEDIUM,Clear,35.8,0,RED,58
2024-02-22 14:00:00,Kasturchand_Park,116,44.1,LOW,Clouds,37.0,0,RED,57
2024-02-22 14:00:00,Variety_Sq,151,41.6,MEDIUM,Clouds,35.2,0,YELLOW,53
2024-02-22 14:00:00,LIC_Sq,115,47.2,LOW,Clear,37.6,0,RED,54
2024-02-22 14:00:00,Empress_Mall_Sq,108,43.3,LOW,Clear,34.7,0,YELLOW,32
2024-02-22 15:00:00,Sitabuldi_Sq,94,50.0,LOW,Clouds,34.9,0,RED,48
2024-02-22 15:00:00,Zero_Mile,112,44.1,LOW,Clouds,35.4,0.09,YELLOW,48
2024-02-22 15:00:00,Kasturchand_Park,94,51.8,LOW,Clear,37.9,0,GREEN,49
2024-02-22 15:00:00,Variety_Sq,158,38.3,MEDIUM,Clouds,37.0,0,YELLOW,69
2024-02-22 15:00:00,LIC_Sq,120,44.3,LOW,Clear,34.8,0,YELLOW,61
2024-02-22 15:00:00,Empress_Mall_Sq,150,37.2,MEDIUM,Clouds,35.1,0,GREEN,67
2024-02-22 16:00:00,Sitabuldi_Sq,273,16.9,HIGH,Clear,38.8,0,GREEN,133
2024-02-22 16:00:00,Zero_Mile,275,14.8,HIGH,Clear,35.5,0,YELLOW,115
2024-02-22 16:00:00,Kasturchand_Park,257,17.9,HIGH,Clear,37.4,0,YELLOW,120
2024-02-22 16:00:00,Variety_Sq,303,8.2,CRITICAL,Clear,34.4,0,GREEN,133
2024-02-22 16:00:00,LIC_Sq,328,5,CRITICAL,Clouds,33.7,0,YELLOW,154
2024-02-22 16:00:00,Empress_Mall_Sq,359,5,CRITICAL,Clear,34.0,0,GREEN,158
2024-02-22 17:00:00,Sitabuldi_Sq,317,9.0,CRITICAL,Clear,33.1,0,YELLOW,145
2024-02-22 17:00:00,Zero_Mile,357,5,CRITICAL,Clear,39.4,0,YELLOW,179
2024-02-22 17:00:00,Kasturchand_Park,293,11.9,CRITICAL,Clouds,35.6,0,RED,112
2024-02-22 17:00:00,Variety_Sq,292,12.8,CRITICAL,Clear,35.2,0.17,RED,136
2024-02-22 17:00:00,LIC_Sq,283,11.6,CRITICAL,Clear,37.2,0,GREEN,146
2024-02-22 17:00:00,Empress_Mall_Sq,340,5,CRITICAL,Clear,34.1,0,RED,146
2024-02-22 18:00:00,Sitabuldi_Sq,310,8.4,CRITICAL,Clear,37.6,0,RED,114
2024-02-22 18:00:00,Zero_Mile,264,20.0,HIGH,Clear,36.8,0,GREEN,98
2024-02-22 18:00:00,Kasturchand_Park,239,26.4,HIGH,Clear,35.6,0,RED,105
2024-02-22 18:00:00,Variety_Sq,305,12.4,CRITICAL,Clear,35.1,0,GREEN,123
2024-02-22 18:00:00,LIC_Sq,236,24.0,HIGH,Clear,34.0,0,YELLOW,92
2024-02-22 18:00:00,Empress_Mall_Sq,261,18.8,HIGH,Clear,38.4,0,RED,137
2024-02-22 19:00:00,Sitabuldi_Sq,335,5,CRITICAL,Clear,33.5,0,GREEN,146
2024-02-22 19:00:00,Zero_Mile,290,19.3,CRITICAL,Clear,39.1,0,RED,120
2024-02-22 19:00:00,Kasturchand_Park,311,9.3,CRITICAL,Clouds,35.1,0,RED,140
2024-02-22 19:00:00,Variety_Sq,238,19.1,HIGH,Clear,35.1,0,GREEN,95
2024-02-22 19:00:00,LIC_Sq,264,20.2,HIGH,Clear,34.0,0,GREEN,119
2024-02-22 19:00:00,Empress_Mall_Sq,268,18.5,HIGH,Clear,40.0,0,RED,121
2024-02-22 20:00:00,Sitabuldi_Sq,118,51.3,LOW,Clear,35.7,0,GREEN,51
